home_team_id,away_team_id,home_strength,away_strength,result
12,73,2.0476190476190474,2.5652173913043477,2
18,69,0.8,1.44,1
19,194,3.0576923076923075,1.5319148936170213,1
47,72,1.981818181818182,0.8055555555555556,0
66,170,0.631578947368421,1.119047619047619,2
93,63,2.1272727272727274,0.7368421052631579,0
98,13,0.9210526315789473,0.5428571428571428,0
109,110,0.21052631578947367,0.45714285714285713,0
122,180,0.7435897435897436,1.574468085106383,2
154,25,1.5227272727272727,1.6046511627906976,0
161,68,0.15384615384615385,0.95,2
60,181,2.4482758620689653,1.4464285714285714,1
76,118,1.5681818181818181,0.3157894736842105,0
87,53,1.619047619047619,1.8,2
104,92,0.8157894736842105,1.6097560975609757,2
138,153,1.358974358974359,1.2666666666666666,2
124,30,1.3888888888888888,0.6764705882352942,1
150,140,2.6,1.631578947368421,0
155,9,2.0555555555555554,1.0833333333333333,0
169,4,1.4090909090909092,0.28205128205128205,0
13,73,1.0,2.5652173913043477,2
18,111,0.8,0.5945945945945946,0
25,1,1.9318181818181819,1.0238095238095237,0
66,63,0.631578947368421,0.7368421052631579,0
161,86,0.15384615384615385,1.4651162790697674,2
180,68,2.02,0.95,0
125,20,1.8333333333333333,1.3636363636363635,2
0,143,0.6923076923076923,0.9583333333333334,2
16,142,0.7333333333333333,0.14285714285714285,0
33,103,0.8333333333333334,0.8571428571428571,0
115,185,2.0,0.8461538461538461,0
123,128,1.1428571428571428,0.2857142857142857,0
130,189,1.0,0.2727272727272727,0
177,148,0.7142857142857143,0.8,1
206,112,1.2857142857142858,0.25,0
8,24,1.794871794871795,0.56,1
42,46,1.543859649122807,1.0952380952380953,0
130,189,1.0,0.2727272727272727,0
196,14,0.6,0.6666666666666666,2
27,205,2.072463768115942,0.8113207547169812,1
128,123,1.5,0.5555555555555556,0
103,33,1.125,0.5833333333333334,0
112,206,0.75,1.4761904761904763,2
142,16,0.42857142857142855,0.26666666666666666,1
143,0,1.7727272727272727,0.7692307692307693,1
146,57,1.1333333333333333,0.8113207547169812,1
148,177,1.2857142857142858,0.375,0
201,28,0.5,0.375,0
185,115,1.0,1.1333333333333333,0
40,121,1.537037037037037,1.4,0
202,147,1.676923076923077,0.8688524590163934,1
8,42,1.794871794871795,1.1320754716981132,1
24,46,1.4285714285714286,1.0952380952380953,2
10,158,0.8571428571428571,1.0,0
56,6,2.4,0.1111111111111111,0
147,121,1.2127659574468086,1.4,0
202,40,1.676923076923077,0.9814814814814815,1
14,196,1.1666666666666667,0.5,0
27,146,2.072463768115942,0.7017543859649122,1
205,57,1.119047619047619,0.8113207547169812,0
28,201,0.16666666666666666,0.5,2
42,24,1.543859649122807,0.56,0
56,6,2.4,0.1111111111111111,0
8,46,1.794871794871795,1.0952380952380953,0
40,147,1.537037037037037,0.8688524590163934,0
158,10,2.0,1.5714285714285714,0
202,121,1.676923076923077,1.4,0
27,57,2.072463768115942,0.8113207547169812,0
146,205,1.1333333333333333,0.8113207547169812,1
8,202,1.794871794871795,1.0740740740740742,1
42,147,1.543859649122807,0.8688524590163934,2
20,125,1.6666666666666667,1.1666666666666667,0
27,146,2.072463768115942,0.7017543859649122,1
40,205,1.537037037037037,0.8113207547169812,2
147,202,1.2127659574468086,1.0740740740740742,2
146,205,1.1333333333333333,0.8113207547169812,1
41,103,2.1842105263157894,0.8571428571428571,0
90,116,2.24,0.7272727272727273,0
91,208,1.6222222222222222,0.4375,0
97,130,2.0588235294117645,0.45454545454545453,0
101,148,1.608695652173913,0.8,0
105,16,1.4230769230769231,0.26666666666666666,0
141,128,1.5,0.2857142857142857,0
147,205,1.2127659574468086,0.8113207547169812,0
152,206,2.0384615384615383,1.4761904761904763,0
162,85,1.813953488372093,0.35714285714285715,0
168,115,1.2666666666666666,1.1333333333333333,0
182,186,1.5555555555555556,1.0588235294117647,2
188,143,1.2272727272727273,0.9583333333333334,0
195,89,1.2307692307692308,1.0,1
199,88,2.2045454545454546,0.7,0
203,102,1.794871794871795,1.35,0
202,146,1.676923076923077,0.7017543859649122,0
16,105,0.7333333333333333,0.6428571428571429,0
128,141,1.5,0.8421052631578947,2
85,162,1.4,1.5128205128205128,2
88,199,0.7333333333333333,1.125,1
89,195,1.411764705882353,1.2307692307692308,0
102,203,1.619047619047619,1.45,2
103,41,1.125,1.2432432432432432,2
115,168,2.0,0.7647058823529411,1
116,90,1.0,1.7446808510638299,2
130,97,1.0,1.4722222222222223,1
143,188,1.7727272727272727,1.0416666666666667,1
148,101,1.2857142857142858,1.0476190476190477,2
186,182,1.4444444444444444,1.4827586206896552,0
206,152,1.2857142857142858,1.4285714285714286,0
208,91,0.8666666666666667,1.1363636363636365,1
139,66,1.1538461538461537,0.5263157894736842,0
1,69,1.1538461538461537,1.44,2
4,9,0.3333333333333333,1.0833333333333333,2
7,49,2.076923076923077,2.5,0
11,188,2.310344827586207,1.0416666666666667,0
13,19,1.0,2.0784313725490198,1
15,152,1.9230769230769231,1.4285714285714286,1
18,25,0.8,1.6046511627906976,2
30,60,1.1428571428571428,2.418181818181818,2
35,158,2.2916666666666665,1.0,0
41,168,2.1842105263157894,0.7647058823529411,0
50,150,1.0,1.9107142857142858,2
55,134,1.3333333333333333,2.0,2
59,56,1.36,1.75,0
66,93,0.631578947368421,1.5961538461538463,2
68,122,1.4473684210526316,0.6486486486486487,0
72,104,0.975,0.6578947368421053,2
73,12,3.0517241379310347,1.673913043478261,0
77,20,1.4444444444444444,1.3636363636363635,2
82,17,2.0,1.1,0
83,201,1.375,0.5,0
86,180,1.813953488372093,1.574468085106383,0
90,89,2.24,1.0,0
91,97,1.6222222222222222,1.4722222222222223,2
153,169,1.4,1.2916666666666667,1
92,76,1.5897435897435896,1.0,2
96,137,2.740740740740741,0.8076923076923077,0
174,105,2.26,0.6428571428571429,0
110,109,0.9714285714285714,0.18421052631578946,1
111,154,0.8611111111111112,1.3777777777777778,2
118,47,0.5526315789473685,1.5892857142857142,2
131,161,2.694915254237288,0.1282051282051282,0
139,165,1.1538461538461537,1.2790697674418605,2
140,87,1.9230769230769231,1.3478260869565217,0
141,162,1.5,1.5128205128205128,1
155,138,2.0555555555555554,1.0444444444444445,0
170,63,1.5348837209302326,0.7368421052631579,2
157,151,1.6,0.2857142857142857,1
179,37,2.090909090909091,0.14285714285714285,0
186,203,1.4444444444444444,1.45,2
192,22,2.0588235294117645,1.2727272727272727,0
194,98,1.744186046511628,0.8461538461538461,0
199,101,2.2045454545454546,1.0476190476190477,2
207,124,1.4680851063829787,1.054054054054054,0
79,159,3.111111111111111,1.0833333333333333,0
163,51,1.8095238095238095,1.5957446808510638,1
12,194,2.0476190476190474,1.5319148936170213,1
13,98,1.0,0.8461538461538461,0
17,192,0.5,1.3888888888888888,2
20,79,1.6666666666666667,1.5555555555555556,2
25,18,1.9318181818181819,0.6944444444444444,0
37,59,0.625,1.6153846153846154,2
47,92,1.981818181818182,1.6097560975609757,0
49,83,2.0714285714285716,2.5625,2
53,140,1.9795918367346939,1.631578947368421,0
56,179,2.4,1.5,1
60,207,2.4482758620689653,1.146341463414634,0
63,139,0.8918918918918919,0.9761904761904762,0
68,131,1.4473684210526316,2.297872340425532,2
82,22,2.0,1.2727272727272727,0
87,50,1.619047619047619,0.8648648648648649,0
89,15,1.411764705882353,0.7692307692307693,2
93,170,2.1272727272727274,1.119047619047619,0
97,41,2.0588235294117645,1.2432432432432432,0
137,186,1.2,1.0588235294117647,0
101,174,1.608695652173913,1.5490196078431373,1
104,76,0.8157894736842105,1.0,1
105,199,1.4230769230769231,1.125,0
111,1,0.8611111111111112,1.0238095238095237,0
138,4,1.358974358974359,0.28205128205128205,0
118,72,0.5526315789473685,0.8055555555555556,1
122,86,0.7435897435897436,1.4651162790697674,2
134,144,1.7272727272727273,1.15,2
151,35,3.0,1.6923076923076923,2
152,90,2.0384615384615383,1.7446808510638299,1
154,69,1.5227272727272727,1.44,1
155,153,2.0555555555555554,1.2666666666666666,1
161,180,0.15384615384615385,1.574468085106383,2
162,11,1.813953488372093,1.6122448979591837,2
163,110,1.8095238095238095,0.45714285714285713,0
165,66,1.853658536585366,0.5263157894736842,0
168,91,1.2666666666666666,1.1363636363636365,2
169,9,1.4090909090909092,1.0833333333333333,2
176,109,2.7857142857142856,0.18421052631578946,0
158,157,2.0,1.8,2
181,30,2.2888888888888888,0.6764705882352942,0
188,141,1.2272727272727273,0.8421052631578947,0
203,96,1.794871794871795,1.9803921568627452,1
201,7,0.5,1.4545454545454546,2
159,77,1.5,1.1111111111111112,0
4,153,0.3333333333333333,1.2666666666666666,2
8,40,1.794871794871795,0.9814814814814815,0
9,138,1.25,1.0444444444444445,0
13,12,1.0,1.673913043478261,2
17,82,0.5,0.7272727272727273,2
19,98,3.0576923076923075,0.8461538461538461,0
20,77,1.6666666666666667,1.1111111111111112,2
22,192,1.6923076923076923,1.3888888888888888,0
25,111,1.9318181818181819,0.5945945945945946,0
37,179,0.625,1.5,2
49,7,2.0714285714285716,1.4545454545454546,2
50,53,1.0,1.8,2
51,176,1.5116279069767442,2.0377358490566038,2
55,144,1.3333333333333333,1.15,2
56,59,2.4,1.6153846153846154,2
57,205,1.6888888888888889,0.8113207547169812,0
68,180,1.4473684210526316,1.574468085106383,2
69,1,2.4545454545454546,1.0238095238095237,0
76,47,1.5681818181818181,1.5892857142857142,0
104,118,0.8157894736842105,0.3157894736842105,0
124,60,1.3888888888888888,2.418181818181818,1
131,122,2.694915254237288,0.6486486486486487,0
139,63,1.1538461538461537,0.7368421052631579,2
147,146,1.2127659574468086,0.7017543859649122,0
150,87,2.6,1.3478260869565217,0
151,157,3.0,1.8,1
154,18,1.5227272727272727,0.6944444444444444,1
165,93,1.853658536585366,1.5961538461538463,1
169,155,1.4090909090909092,1.8333333333333333,2
158,35,2.0,1.6923076923076923,2
194,73,1.744186046511628,2.5652173913043477,2
202,24,1.676923076923077,0.56,0
201,83,0.5,2.5625,2
207,181,1.4680851063829787,1.4464285714285714,0
159,79,1.5,1.5555555555555556,2
109,163,0.21052631578947367,1.2307692307692308,2
1,154,1.1538461538461537,1.3777777777777778,1
7,201,2.076923076923077,0.5,0
11,141,2.310344827586207,0.8421052631578947,0
22,82,1.6923076923076923,0.7272727272727273,1
24,42,1.4285714285714286,1.1320754716981132,2
30,207,1.1428571428571428,1.146341463414634,2
35,151,2.2916666666666665,0.2857142857142857,1
40,147,1.537037037037037,0.8688524590163934,0
41,91,2.1842105263157894,1.1363636363636365,2
47,104,1.981818181818182,0.6578947368421053,0
53,150,1.9795918367346939,1.9107142857142858,0
59,37,1.36,0.14285714285714285,0
69,25,2.4545454545454546,1.6046511627906976,1
72,76,0.975,1.0,2
73,19,3.0517241379310347,2.0784313725490198,0
79,20,3.111111111111111,1.3636363636363635,0
83,49,1.375,2.5,1
86,68,1.813953488372093,0.95,1
89,152,1.411764705882353,1.4285714285714286,2
90,15,2.24,0.7692307692307693,0
153,9,1.4,1.0833333333333333,0
93,139,2.1272727272727274,0.9761904761904762,0
96,186,2.740740740740741,1.0588235294117647,0
98,12,0.9210526315789473,1.673913043478261,1
137,203,1.2,1.45,2
174,199,2.26,1.125,0
105,101,1.4230769230769231,1.0476190476190477,1
110,51,0.9714285714285714,1.5957446808510638,2
138,169,1.358974358974359,1.2916666666666667,1
118,92,0.5526315789473685,1.6097560975609757,2
122,161,0.7435897435897436,0.1282051282051282,0
140,50,1.9230769230769231,0.8648648648648649,0
144,134,1.9444444444444444,2.0,0
146,202,1.1333333333333333,1.0740740740740742,1
155,4,2.0555555555555554,0.28205128205128205,0
168,97,1.2666666666666666,1.4722222222222223,2
170,165,1.5348837209302326,1.2790697674418605,0
176,163,2.7857142857142856,1.2307692307692308,0
157,158,1.6,1.0,1
179,56,2.090909090909091,1.75,2
180,131,2.02,2.297872340425532,0
181,124,2.2888888888888888,1.054054054054054,0
188,162,1.2272727272727273,1.5128205128205128,1
192,17,2.0588235294117645,1.1,0
194,13,1.744186046511628,0.5428571428571428,0
205,8,1.119047619047619,1.469387755102041,0
77,159,1.4444444444444444,1.0833333333333333,1
7,83,2.076923076923077,2.5625,0
8,24,1.794871794871795,0.56,1
15,90,1.9230769230769231,1.7446808510638299,1
22,17,1.6923076923076923,1.1,0
25,150,1.9318181818181819,1.9107142857142858,1
39,187,0.7777777777777778,0.7142857142857143,2
42,205,1.543859649122807,0.8113207547169812,1
43,127,0.7272727272727273,0.7619047619047619,2
